LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate,MatchType
3541807103,04/11/2020,954,PPP,"RETINA CONSULTANTS, SAN DIEGO, AN INCORPORATED MEDICAL GROUP","12630 MONTE VISTA ROAD, SUITE 104",POWAY,CA,92064,05/14/2021,Paid in Full,24,100,396400.0,396400.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,U,N,N,Unanswered,POWAY,SAN DIEGO,CA,92064-0002,CA-48,24.0,621111.0,Unanswered,Unknown/NotStated,,396400.0,,,,,,Corporation,51009,First-Citizens Bank & Trust Company,Raleigh,NC,Male Owned,Non-Veteran,,400407.44,04/22/2021,Retina
1341127303,04/28/2020,912,PPP,NORTH BAY VITREORETINAL CONSULTANTS INC,3536 Mendocino Avenue Ste 380,Santa Rosa,CA,95403,01/12/2021,Paid in Full,24,100,394760.0,394760.0,0.0,,14624,Westamerica Bank,1108 Fifth Ave,SAN RAFAEL,CA,94901-2916,U,N,N,Existing or more than 2 years old,Santa Rosa,SONOMA,CA,95403-0100,CA-04,47.0,621111.0,Unanswered,Unknown/NotStated,,394760.0,,,,,,Corporation,14624,Westamerica Bank,SAN RAFAEL,CA,Female Owned,Unanswered,,396987.96,12/07/2020,Retina
3593108506,02/24/2021,914,PPP,CAL COAST OPHTHALMIC INSTRUMENTS INC.,527 Van Ness Ave,Torrance,CA,90501-1424,06/23/2021,Paid in Full,60,100,385420.0,385420.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Torrance,LOS ANGELES,CA,90501-1424,CA-43,25.0,423460.0,White,Not Hispanic or Latino,1.0,385418.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Veteran,,,,Ophthalm
2111418607,03/13/2021,920,PPS,SOUTH COAST EYE CARE CENTERSA COMPREHENSIVE OPHTHALMOLOGY ME,24022 Calle de la Plata Ste 305,Laguna Hills,CA,92653-3629,04/23/2021,Paid in Full,60,100,339355.0,339355.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,Y,Y,Existing or more than 2 years old,Laguna Hills,ORANGE,CA,92653-3629,CA-40,32.0,621111.0,Unanswered,Unknown/NotStated,,339355.0,,,,,,Corporation,11822,US Bank National Association,San Francisco,CA,Unanswered,Unanswered,,343157.64,05/09/2022,Ophthalm
3201487107,04/11/2020,920,PPP,RETINA CONSULTANTS OF SOUTHERN CALIFORNIA MEDICAL ASSOCIATES,9041 MAGNOLIA AVE,RIVERSIDE,CA,92503-3900,04/10/2021,Paid in Full,24,100,363700.0,332000.0,0.0,,5095,Citizens Business Bank,701 N Haven Ave,ONTARIO,CA,91764-4925,U,N,N,Existing or more than 2 years old,RIVERSIDE,RIVERSIDE,CA,92503-3900,CA-39,31.0,621111.0,White,Not Hispanic or Latino,,332000.0,,,,,,Subchapter S Corporation,5095,Citizens Business Bank,ONTARIO,CA,Male Owned,Unanswered,,335110.79,03/31/2021,Retina
7732647104,04/14/2020,920,PPP,SOUTHERN CALIFORNIA DESERT RETINA CONSULTANTS MEDICAL CORP,36949 COOK ST SUITE 101,PALM DESERT,CA,92211,05/20/2021,Paid in Full,24,100,318922.0,318922.0,0.0,,6042,Mechanics Bank,1111 Civic Dr,WALNUT CREEK,CA,94596-3895,U,N,N,Existing or more than 2 years old,PALM DESERT,RIVERSIDE,CA,92211-0400,CA-41,30.0,621111.0,Unanswered,Unknown/NotStated,,318922.0,,,,,,Subchapter S Corporation,6042,Mechanics Bank,WALNUT CREEK,CA,Unanswered,Unanswered,,322155.51,04/28/2021,Retina
1342277304,04/28/2020,912,PPP,MARIN OPHTHALMIC CONSULTANTS,901 E. STREET SUITE 285,SAN RAFAEL,CA,94901,03/06/2021,Paid in Full,24,100,311020.0,311020.0,0.0,,14624,Westamerica Bank,1108 Fifth Ave,SAN RAFAEL,CA,94901-2916,U,N,N,Existing or more than 2 years old,SAN RAFAEL,MARIN,CA,94901-2820,CA-02,37.0,621111.0,Unanswered,Unknown/NotStated,,311020.0,,,,,,Corporation,14624,Westamerica Bank,SAN RAFAEL,CA,Unanswered,Unanswered,,312720.02,02/12/2021,Ophthalm
9566327105,04/15/2020,954,PPP,"CALIFORNIA RETINA ASSOCIATES, LP",835 3rd Ave Ste A,CHULA VISTA,CA,91911-1352,06/17/2021,Paid in Full,24,100,302580.0,302580.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Unanswered,CHULA VISTA,SAN DIEGO,CA,91911-1352,CA-52,14.0,621111.0,Unanswered,Not Hispanic or Latino,,302580.0,,,,,,Partnership,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,305688.7,05/03/2021,Retina
3276867108,04/11/2020,914,PPP,RETINA MACULA INSTITUTE,4201 Torrance Blvd Ste 220,TORRANCE,CA,90503-4500,08/25/2021,Paid in Full,24,100,290900.0,290900.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,N,Existing or more than 2 years old,TORRANCE,LOS ANGELES,CA,90503-4500,CA-36,30.0,621111.0,Unanswered,Unknown/NotStated,,290900.0,,,,,,Subchapter S Corporation,90226,MidFirst Bank,OKLAHOMA CITY,OK,Unanswered,Unanswered,,294536.25,07/14/2021,Retina
2091137710,05/01/2020,914,PPP,ADVANCED RETINA ASSOCIATES MEDICAL GROUP INC,17750 SHERMAN WAY STE 100,RESEDA,CA,91335,02/18/2021,Paid in Full,24,100,289402.0,289402.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,RESEDA,LOS ANGELES,CA,91335-0600,CA-32,30.0,621111.0,Asian,Not Hispanic or Latino,,289402.0,,,,,,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Male Owned,Non-Veteran,,291521.23,01/26/2021,Retina
6900368301,01/27/2021,920,PPS,ORANGE COUNTY OPHTHALMOLOGY MEDICAL GRP,12665 Garden Grove Blvd Ste 401,Garden Grove,CA,92843-1918,04/09/2022,Paid in Full,60,100,275423.77,275423.77,0.0,,323687,Commercial Bank of California,"19752 MacArthur Blvd, Ste 100",IRVINE,CA,92612-2409,U,N,Y,Existing or more than 2 years old,Garden Grove,ORANGE,CA,92843-1918,CA-45,37.0,621320.0,Unanswered,Unknown/NotStated,1.0,275417.77,,,,,,Partnership,323687,Commercial Bank of California,IRVINE,CA,Unanswered,Unanswered,,278517.57,03/28/2022,Ophthalm
4555847001,04/03/2020,920,PPP,ORANGE COUNTY OPHTHALMOLOGY MED GROUP,12665 Garden Grove Blvd suite 401,GARDEN GROVE,CA,92843-1901,04/14/2021,Paid in Full,24,100,237500.0,275400.0,0.0,,323687,Commercial Bank of California,"19752 MacArthur Blvd, Ste 100",IRVINE,CA,92612-2409,U,N,Y,Existing or more than 2 years old,GARDEN GROVE,ORANGE,CA,92843-1901,CA-45,34.0,621111.0,Unanswered,Unknown/NotStated,,275400.0,,,,,,Partnership,323687,Commercial Bank of California,IRVINE,CA,Male Owned,Unanswered,,277837.1,03/05/2021,Ophthalm
9658327004,04/09/2020,920,PPP,RETINA ASSOCIATES OF ORANGE COUNTY,2010 E 1ST ST Suite 140,SANTA ANA,CA,92705-4006,03/20/2021,Paid in Full,24,100,272302.0,272302.0,0.0,,14795,Banc of California,"11611 San Vicente Blvd, Ste 500",Los Angeles,CA,90049,U,N,Y,Existing or more than 2 years old,SANTA ANA,ORANGE,CA,92705-4006,CA-46,33.0,621320.0,Unanswered,Unknown/NotStated,,185383.0,,70798.0,,16121.0,,Corporation,92611,Banc of California,Santa Ana,CA,Unanswered,Unanswered,,274652.0,03/01/2021,Retina
9717118400,02/17/2021,914,PPS,ADVANCED RETINA ASSOCIATES MEDICAL GROUP INC.,17750 Sherman Way Ste 100,Reseda,CA,91335-8331,11/19/2021,Paid in Full,60,100,264190.0,264190.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,Reseda,LOS ANGELES,CA,91335-8331,CA-29,36.0,621111.0,Asian,Not Hispanic or Latino,1.0,264185.0,,,,,,Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Non-Veteran,,265836.93,10/06/2021,Retina
6699747200,04/28/2020,912,PPP,FOR YOUR EYES ONLY OPHTHALMIC MED CORP,3740 Boulder Canyon Drive,Castro Valley,CA,94552,06/04/2021,Paid in Full,24,100,237300.0,237300.0,0.0,,518995,"Fund-Ex Solutions Group, LLC",10234 W. State Road 84,Davie,FL,33324,U,N,N,Unanswered,Castro Valley,ALAMEDA,CA,94552-1001,CA-14,21.0,621999.0,Unanswered,Hispanic or Latino,,237300.0,,,,,,Corporation,518995,"Fund-Ex Solutions Group, LLC",Davie,FL,Unanswered,Non-Veteran,,239699.37,05/03/2021,Ophthalm
1786667304,04/28/2020,912,PPP,BAY AREA OPHTHALMIC MEDICAL CORP.,276 Dolores Avenue,San Leandro,CA,94577,09/23/2021,Paid in Full,24,100,234767.0,234767.0,0.0,,223542,Celtic Bank Corporation,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111-5314,U,N,Y,Existing or more than 2 years old,San Leandro,ALAMEDA,CA,94577-0001,CA-12,20.0,621111.0,Unanswered,Unknown/NotStated,29345.88,176075.24,,29345.88,,,,Corporation,223542,Celtic Bank Corporation,SALT LAKE CITY,UT,Unanswered,Non-Veteran,,237790.03,08/13/2021,Ophthalm
9580388409,02/17/2021,914,PPS,BEVERLY HILLS INSTITUTE OF OPHTHALMOLOGY,416 N Bedford Dr Ste 300,Beverly Hills,CA,90210-4309,07/07/2022,Paid in Full,60,100,234467.0,234467.0,0.0,,4924,City National Bank,555 S Flower St,LOS ANGELES,CA,90071-2300,U,N,N,Existing or more than 2 years old,Beverly Hills,LOS ANGELES,CA,90210-4309,CA-36,24.0,621111.0,White,Not Hispanic or Latino,,234467.0,,,,,,Partnership,4924,City National Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,237511.86,06/07/2022,Ophthalm
2573808306,01/21/2021,912,PPS,FOR YOUR EYES ONLY OPHTHALMIC MEDICAL CORP,1811 Ygnacio Valley Rd,Walnut Creek,CA,94598-3214,07/08/2021,Paid in Full,60,100,223002.5,223002.5,0.0,,518995,"Fund-Ex Solutions Group, LLC",10234 W. State Road 84,Davie,FL,33324,U,N,N,Existing or more than 2 years old,Walnut Creek,CONTRA COSTA,CA,94598-3214,CA-10,21.0,621320.0,Unanswered,Hispanic or Latino,1.0,223000.5,,,,,,Corporation,518995,"Fund-Ex Solutions Group, LLC",Davie,FL,Unanswered,Unanswered,,223857.34,06/15/2021,Ophthalm
6293898500,03/03/2021,912,PPS,NORTH COAST OPHTHALMOLOGY MEDICAL ASSOCI,2480 ONEIL LN,EUREKA,CA,95501,10/15/2021,Paid in Full,60,100,194720.0,194720.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,EUREKA,HUMBOLDT,CA,95501,CA-02,17.0,621111.0,Unanswered,Unknown/NotStated,1.0,194714.0,,,,,,Partnership,53803,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Non-Veteran,,195628.69,09/07/2021,Ophthalm
6954708509,03/04/2021,912,PPP,OPHTHALMOLOGY FOR ANIMALS INC.,8053 Valencia St,Aptos,CA,95003-4073,10/15/2021,Paid in Full,60,100,192500.0,192500.0,0.0,,367936,Santa Cruz County Bank,75 RIVER ST,SANTA CRUZ,CA,95060,U,N,N,Existing or more than 2 years old,Aptos,SANTA CRUZ,CA,95003-4073,CA-19,16.0,541940.0,White,Not Hispanic or Latino,,192498.0,,,,,,Subchapter S Corporation,367936,Santa Cruz County Bank,SANTA CRUZ,CA,Female Owned,Non-Veteran,,193459.86,09/15/2021,Ophthalm
4990718401,02/07/2021,912,PPS,EAST BAY OPHTHALMOLOGY INC.,1214 McDonald Dr,Pinole,CA,94564-2504,02/18/2022,Paid in Full,60,100,189590.0,189590.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,Y,Existing or more than 2 years old,Pinole,CONTRA COSTA,CA,94564-2504,CA-08,18.0,621111.0,Unanswered,Unknown/NotStated,,189590.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,191246.7,12/28/2021,Ophthalm
9041367310,05/01/2020,912,PPP,"EAST BAY OPHTHALMOLOGY, INC.",1214 mcdonald dr,PINOLE,CA,94564,08/20/2021,Paid in Full,24,100,189590.0,189590.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,Y,Existing or more than 2 years old,PINOLE,CONTRA COSTA,CA,94564-0001,CA-08,16.0,621111.0,Unanswered,Unknown/NotStated,4800.0,163000.0,0.0,15400.0,0.0,6390.0,0.0,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,191876.35,07/22/2021,Ophthalm
2863967103,04/11/2020,942,PPP,"VALLEY RETINA, PROFESSIONAL CORPORATION",200 E GRANGER AVE,MODESTO,CA,95350-4303,06/11/2021,Paid in Full,24,100,168617.5,168617.5,0.0,,117238,Oak Valley Community Bank,125 N Third Ave,OAKDALE,CA,95361-3039,U,N,N,Existing or more than 2 years old,MODESTO,STANISLAUS,CA,95350-4303,CA-05,7.0,621320.0,Unanswered,Not Hispanic or Latino,,168617.5,,,,,,Subchapter S Corporation,117238,Oak Valley Community Bank,OAKDALE,CA,Male Owned,Non-Veteran,,170460.74,05/21/2021,Retina
9746047003,04/09/2020,920,PPP,EQUINOX OPHTHALMIC INC,2424 SE Bristol St Suite 250,NEWPORT BEACH,CA,92660-0748,04/22/2021,Paid in Full,24,100,167839.0,167839.0,0.0,,66668,First PREMIER Bank,500 S Minnesota Ave,SIOUX FALLS,SD,57104-4824,U,N,N,Existing or more than 2 years old,NEWPORT BEACH,ORANGE,CA,92660-0748,CA-47,14.0,531120.0,Unanswered,Unknown/NotStated,,167839.0,,,,,,Corporation,66668,First PREMIER Bank,SIOUX FALLS,SD,Unanswered,Unanswered,,169461.44,03/31/2021,Ophthalm
7194667700,05/01/2020,912,PPP,"MID-PENINSULA OPHTHALMOLOGY MEDICAL GROUP, INC.",1225 Crane Street 200,Menlo Park,CA,94025,04/19/2022,Paid in Full,24,100,160300.0,160300.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,Menlo Park,SAN MATEO,CA,94025-1000,CA-15,8.0,621111.0,Unanswered,Unknown/NotStated,,160300.0,,,,,,Cooperative,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,142237.13,12/14/2021,Ophthalm
8589918306,01/29/2021,912,PPS,MID-PENINSULA OPHTHALMOLOGY MEDICAL GROUP INC.,1225 Crane St Ste 200,Menlo Park,CA,94025-4253,04/19/2022,Paid in Full,60,100,160300.0,160300.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,Menlo Park,SAN MATEO,CA,94025-4253,CA-16,8.0,621111.0,Unanswered,Unknown/NotStated,1.0,160298.0,,,,,,Cooperative,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,161992.06,02/25/2022,Ophthalm
3833697305,04/29/2020,914,PPP,"RETINA CONSULTANTS OF LOS ANGELES, INC",1808 VERDUGO BLVD,GLENDALE,CA,91208,06/19/2021,Paid in Full,24,100,163745.0,157132.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,GLENDALE,LOS ANGELES,CA,91208-1000,CA-30,11.0,621111.0,Unanswered,Unknown/NotStated,,157132.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,158707.68,05/17/2021,Retina
1125127102,04/09/2020,811,PPP,COLORADO RETINA ASSOCIATES,8101 E. Lowry Blvd Ste 210,DENVER,CO,80230-7121,02/17/2021,Paid in Full,24,100,1875000.0,1875000.0,0.0,,40891,"UMB Bank, National Association",1010 Grand Blvd,KANSAS CITY,MO,64106-2225,U,N,N,Existing or more than 2 years old,DENVER,DENVER,CO,80230-7121,CO-01,159.0,621111.0,Unanswered,Unknown/NotStated,,1875000.0,,,,,,Subchapter S Corporation,40891,"UMB Bank, National Association",KANSAS CITY,MO,Unanswered,Unanswered,,1887239.58,12/09/2020,Retina
9105067009,04/09/2020,811,PPP,RETINA CONSULTANTS OF SOUTHERN COLORADO PC,2770 N Union Blvd #140,COLORADO SPRINGS,CO,80909-1120,02/06/2021,Paid in Full,24,100,989300.0,989300.0,0.0,,15169,ANB Bank,"3033 E 1st Ave, Ste 200",DENVER,CO,80206-5618,U,N,N,Existing or more than 2 years old,COLORADO SPRINGS,EL PASO,CO,80909-1120,CO-05,69.0,621320.0,Unanswered,Unknown/NotStated,,741975.0,,247325.0,,,,Subchapter S Corporation,15169,ANB Bank,DENVER,CO,Unanswered,Unanswered,,994910.55,11/12/2020,Retina
8284017005,04/08/2020,811,PPP,"COLORADO OPHTHALMOLOGY ASSOCIATES, PC",1666 So University Blvd,Denver,CO,80210-2815,04/02/2021,Paid in Full,24,100,554500.0,554500.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,N,Existing or more than 2 years old,Denver,DENVER,CO,80210-2815,CO-01,44.0,621111.0,Unanswered,Unknown/NotStated,,554500.0,,,,,,Subchapter S Corporation,90226,MidFirst Bank,OKLAHOMA CITY,OK,Unanswered,Unanswered,,559629.12,03/15/2021,Ophthalm
4603567006,04/04/2020,811,PPP,COLORADO WEST OPHTHALMOLOGY ASSOCIATES PC,1800 E PAVILION PL Suite B,MONTROSE,CO,81401-5337,12/10/2020,Paid in Full,24,100,363700.0,363700.0,0.0,,426411,Timberline Bank,649 Market Street,GRAND JUNCTION,CO,81505,R,N,N,Existing or more than 2 years old,MONTROSE,MONTROSE,CO,81401-5337,CO-03,21.0,621111.0,Unanswered,Unknown/NotStated,,363700.0,,,,,,Corporation,426411,Timberline Bank,GRAND JUNCTION,CO,Unanswered,Unanswered,,365831.69,11/12/2020,Ophthalm
4086178309,01/22/2021,811,PPS,OPHTHALMIC CONSULTANTS OF COLO PROF LLC,36 Steele St Ste 100,Denver,CO,80206-5709,07/15/2022,Paid in Full,60,100,358747.5,358747.5,0.0,,373048,First Western Trust Bank,"1900 16th St, Ste 1200",DENVER,CO,80202-5251,U,N,N,Existing or more than 2 years old,Denver,DENVER,CO,80206-5709,CO-01,13.0,541611.0,Unanswered,Unknown/NotStated,,358746.5,,,,,,Subchapter S Corporation,373048,First Western Trust Bank,DENVER,CO,Unanswered,Unanswered,,363590.59,06/03/2022,Ophthalm
8069257102,04/15/2020,811,PPP,"SOUTHWEST RETINA CONSULTANTS, PC",270 E 8TH AVE,DURANGO,CO,81301-5708,04/13/2021,Paid in Full,24,100,268898.0,268898.0,0.0,,378609,First Southwest Bank,720 Main St,ALAMOSA,CO,81101-2540,R,Y,N,Existing or more than 2 years old,DURANGO,LA PLATA,CO,81301-5708,CO-03,30.0,621111.0,White,Not Hispanic or Latino,1675.0,229931.0,8564.0,27828.0,,900.0,,Subchapter S Corporation,378609,First Southwest Bank,ALAMOSA,CO,Male Owned,Non-Veteran,,271255.46,03/09/2021,Retina
4210387108,04/13/2020,811,PPP,"US RETINA, LLC","300 South Jackson Street, Ste 340",Denver,CO,80209,04/10/2021,Paid in Full,24,100,320000.0,223000.0,0.0,,121536,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Denver,DENVER,CO,80209-0001,CO-01,12.0,561312.0,Unanswered,Unknown/NotStated,,223000.0,,,,,,Sole Proprietorship,499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,224777.89,03/16/2021,Retina
3630498605,03/17/2021,811,PPS,"FLATIRONS OPHTHALMOLOGY, PLLC",4430 Arapahoe Ave Ste 155,Boulder,CO,80303-1100,03/31/2021,Paid in Full,60,100,192974.0,192974.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,Boulder,BOULDER,CO,80303-1100,CO-02,23.0,621111.0,White,Not Hispanic or Latino,,192974.0,,,,,,Limited  Liability Company(LLC),760,First Source Federal Credit Union,Rome,NY,Male Owned,Non-Veteran,,195262.89,05/20/2022,Ophthalm
4002517301,04/29/2020,811,PPP,"FLATIRONS OPHTHALMOLOGY, PLLC",4430 ARAPAHOE AVE STE 155,BOULDER,CO,80303,02/23/2021,Paid in Full,24,100,126623.0,192974.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,BOULDER,BOULDER,CO,80303-1000,CO-02,21.0,621111.0,Unanswered,Not Hispanic or Latino,1000.0,190974.0,,1000.0,,,,Limited  Liability Company(LLC),760,First Source Federal Credit Union,Rome,NY,Male Owned,Non-Veteran,,194410.58,01/28/2021,Ophthalm
1266697200,04/15/2020,811,PPP,OPHTHALMIC CONSULTANTS OF COLORADO,36 STEELE ST SUITE 100,DENVER,CO,80206-5709,12/16/2020,Paid in Full,24,100,168292.0,168292.0,0.0,,373048,First Western Trust Bank,"1900 16th St, Ste 1200",DENVER,CO,80202-5251,U,N,N,Existing or more than 2 years old,DENVER,DENVER,CO,80206-5709,CO-01,13.0,621111.0,Unanswered,Unknown/NotStated,,168292.0,,,,,,Subchapter S Corporation,373048,First Western Trust Bank,DENVER,CO,Unanswered,Unanswered,,169189.56,11/03/2020,Ophthalm
5841767007,04/06/2020,156,PPP,"CONSULTING OPHTHALMOLOGISTS, P.C.",499 FARMINGTON AVE Ste 100,FARMINGTON,CT,06032-1901,04/08/2021,Paid in Full,24,100,1415987.0,1415987.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,N,Existing or more than 2 years old,FARMINGTON,HARTFORD,CT,06032-1901,CT-05,85.0,621111.0,Unanswered,Unknown/NotStated,,1415987.0,,,,,,Sole Proprietorship,15793,Manufacturers and Traders Trust Company,Bridgeport,CT,Unanswered,Unanswered,,1428284.75,03/05/2021,Ophthalm
4123268301,01/22/2021,156,PPS,CONSULTING OPHTHALMOLOGISTS PC,499 Farmington Ave Ste 100,Farmington,CT,06032-1933,11/09/2021,Paid in Full,60,100,1285580.0,1285580.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,N,Existing or more than 2 years old,Farmington,HARTFORD,CT,06032-1933,CT-05,120.0,621111.0,Unanswered,Unknown/NotStated,1.0,1285575.0,,,,,,Sole Proprietorship,15793,Manufacturers and Traders Trust Company,Bridgeport,CT,Unanswered,Unanswered,,1294948.88,10/25/2021,Ophthalm
3963837210,04/27/2020,156,PPP,"RETINA CONSULTANTS, P.C.",191 Main Street,Manchester,CT,06040,09/16/2021,Paid in Full,24,100,1052692.0,1052692.0,0.0,,16105,Savings Bank of Danbury,220 Main St,DANBURY,CT,06810-6635,U,N,N,Existing or more than 2 years old,Manchester,HARTFORD,CT,06040-0001,CT-01,100.0,621111.0,Unanswered,Not Hispanic or Latino,,1052692.0,,,,,,Subchapter S Corporation,16105,Savings Bank of Danbury,DANBURY,CT,Male Owned,Non-Veteran,,974392.58,06/17/2021,Retina
6138138310,01/26/2021,156,PPS,RETINA CONSULTANTS P. C.,191 Main St,Manchester,CT,06042-3556,04/08/2022,Paid in Full,60,100,1052692.0,1052692.0,0.0,,16105,Savings Bank of Danbury,220 Main St,DANBURY,CT,06810-6635,U,N,Y,Existing or more than 2 years old,Manchester,HARTFORD,CT,06042-3556,CT-01,100.0,621111.0,Unanswered,Not Hispanic or Latino,1.0,1052687.0,,,,,,Subchapter S Corporation,16105,Savings Bank of Danbury,DANBURY,CT,Male Owned,Non-Veteran,,1063979.2,03/16/2022,Retina
9301089004,05/29/2021,156,PPS,GREENWICH OPHTHALMOLOGY ASSOCIATES PC,2046 W Main St Ste 2,Stamford,CT,06902-4523,04/15/2022,Paid in Full,60,100,714500.0,714500.0,0.0,,531105,Liberty SBF Holdings LLC,"1500 JFK Boulevard, Suite 250",Philadelphia,PA,19102,U,Y,Y,Existing or more than 2 years old,Stamford,FAIRFIELD,CT,06902-4523,CT-04,53.0,621320.0,Unanswered,Unknown/NotStated,,714500.0,,,,,,Corporation,111946,State Bank of Texas,Irving,TX,Unanswered,Unanswered,,718336.77,12/21/2021,Ophthalm
8556447108,04/15/2020,156,PPP,"NEW ENGLAND RETINA ASSOCIATES, P.C.",2200 WHITNEY AVE STE 300,HAMDEN,CT,06518-3602,10/16/2021,Paid in Full,24,100,691322.0,691322.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Unanswered,HAMDEN,NEW HAVEN,CT,06518-3602,CT-03,44.0,621111.0,Unanswered,Unknown/NotStated,,691322.0,,,,,,Professional Association,9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Unanswered,,701114.15,09/16/2021,Retina
2159677705,05/01/2020,156,PPP,"GREENWICH OPHTHALMOLOGY ASSOCIATES, P.C.",2046 W MAIN ST STE 2,STAMFORD,CT,06902,09/30/2021,Paid in Full,24,100,653772.0,653772.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,STAMFORD,FAIRFIELD,CT,06902-0001,CT-04,54.0,621111.0,Unanswered,Unknown/NotStated,,603277.0,,24812.0,,25683.0,,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,661923.08,08/03/2021,Ophthalm
